               data_ora   rad  temperatura elevazione
2023-04-02 23:12:03.181 10088        41.45         20
2023-04-02 23:12:03.373 10089        41.45         20
2023-04-02 23:12:03.582 10100        41.45         20
2023-04-02 23:12:03.790 10116        41.45         20
2023-04-02 23:12:03.999 10125        41.45         20
2023-04-02 23:12:04.207 10124        41.45         20
2023-04-02 23:12:04.415 10129        41.45         20
2023-04-02 23:12:04.623 10158        41.45         20
2023-04-02 23:12:04.798 10112        41.45         20
2023-04-02 23:12:05.007 10119        41.45         20
2023-04-02 23:12:05.216 10109        41.45         20
2023-04-02 23:12:05.423 10118        41.45         20
2023-04-02 23:12:05.632 10192        41.45         20
2023-04-02 23:12:05.839 10256        41.45         20
2023-04-02 23:12:06.049 10252        41.45         20
2023-04-02 23:12:06.257 10266        41.45         20
2023-04-02 23:12:06.457 10242        41.45         20
2023-04-02 23:12:06.657 10250        41.45         20
2023-04-02 23:12:06.865 10287        41.45         20
2023-04-02 23:12:07.080 10254        41.45         20
2023-04-02 23:12:07.298 10249        41.45         20
2023-04-02 23:12:07.505 10204        41.45         20
2023-04-02 23:12:07.714 10197        41.45         20
2023-04-02 23:12:07.920 10188        41.45         20
2023-04-02 23:12:08.130 10152        41.45         20
2023-04-02 23:12:08.339 10132        41.45         20
2023-04-02 23:12:08.546 10122        41.45         20
2023-04-02 23:12:08.754 10158        41.45         20
2023-04-02 23:12:08.930 10117        41.45         20
2023-04-02 23:12:09.138 10161        41.45         20
2023-04-02 23:12:09.347 10123        41.45         20
2023-04-02 23:12:09.554 10086        41.45         20
2023-04-02 23:12:09.763 10122        41.45         20
2023-04-02 23:12:09.972 10104        41.45         20
2023-04-02 23:12:10.180 10050        41.45         20
2023-04-02 23:12:10.383 10041        41.45         20
2023-04-02 23:12:10.583 10028        41.45         20
2023-04-02 23:12:10.786 10010        41.45         20
2023-04-02 23:12:10.997 10048        41.45         20
2023-04-02 23:12:11.205 10070        41.45         20
2023-04-02 23:12:11.425 10054        41.45         20
2023-04-02 23:12:11.637 10086        41.45         20
2023-04-02 23:12:11.845 10078        41.45         20
2023-04-02 23:12:12.054 10078        41.45         20
2023-04-02 23:12:12.262 10040        41.45         20
2023-04-02 23:12:12.469 10046        41.45         20
2023-04-02 23:12:12.678 10027        41.45         20
2023-04-02 23:12:12.886 10028        41.45         20
2023-04-02 23:12:13.094 10054        41.45         20
2023-04-02 23:12:13.271 10082        41.45         20
2023-04-02 23:12:13.479 10100        41.45         20
2023-04-02 23:12:13.687 10050        41.45         20
2023-04-02 23:12:13.895 10080        41.45         20
2023-04-02 23:12:14.104 10084        41.45         20
2023-04-02 23:12:14.312 10049        41.45         20
2023-04-02 23:12:14.512 10064        41.45         20
2023-04-02 23:12:14.712 10035        41.45         20
2023-04-02 23:12:14.921 10020        41.45         20
2023-04-02 23:12:15.128 10028        41.45         20
2023-04-02 23:12:15.337 10040        41.45         20
2023-04-02 23:12:15.552  9988        41.45         20
2023-04-02 23:12:15.769 10062        41.45         20
2023-04-02 23:12:15.978 10047        41.45         20
2023-04-02 23:12:16.186 10010        41.45         20
2023-04-02 23:12:16.394  9999        41.45         20
2023-04-02 23:12:16.602 10005        41.45         20
2023-04-02 23:12:16.811 10026        41.45         20
2023-04-02 23:12:17.018 10050        41.45         20
2023-04-02 23:12:17.194 10042        41.45         20
2023-04-02 23:12:17.402 10050        41.45         20
2023-04-02 23:12:17.611 10081        41.45         20
2023-04-02 23:12:17.819 10136        41.45         20
2023-04-02 23:12:18.027 10205        41.45         20
2023-04-02 23:12:18.235 10252        41.45         20
2023-04-02 23:12:18.441 10229        41.45         20
2023-04-02 23:12:18.640 10199        41.45         20
2023-04-02 23:12:18.844 10165        41.45         20
2023-04-02 23:12:19.052 10141        41.45         20
2023-04-02 23:12:19.276 10170        41.45         20
2023-04-02 23:12:19.484 10143        41.45         20
2023-04-02 23:12:19.685 10131        41.45         20
2023-04-02 23:12:19.900 10159        41.45         20
2023-04-02 23:12:20.110 10137        41.45         20
2023-04-02 23:12:20.318 10141        41.45         20
2023-04-02 23:12:20.525 10147        41.48         20
2023-04-02 23:12:20.734 10171        41.45         20
2023-04-02 23:12:20.941 10143        41.45         20
2023-04-02 23:12:21.150 10151        41.45         20
2023-04-02 23:12:21.326 10122        41.45         20
2023-04-02 23:12:21.534 10129        41.45         20
2023-04-02 23:12:21.743 10177        41.45         20
2023-04-02 23:12:21.948 10193        41.45         20
2023-04-02 23:12:22.159 10200        41.45         20
2023-04-02 23:12:22.367 10181        41.45         20
2023-04-02 23:12:22.569 10107        41.45         20
2023-04-02 23:12:22.768 10110        41.45         20
2023-04-02 23:12:22.976 10092        41.45         20
2023-04-02 23:12:23.184 10059        41.45         20
2023-04-02 23:12:23.392 10129        41.45         20
2023-04-02 23:12:23.600 10095        41.45         20
2023-04-02 23:12:23.811 10091        41.45         20
2023-04-02 23:12:24.029 10131        41.45         20
2023-04-02 23:12:24.240 10160        41.45         20
2023-04-02 23:12:24.449 10146        41.45         20
2023-04-02 23:12:24.657 10081        41.45         20
2023-04-02 23:12:24.866 10040        41.45         20
2023-04-02 23:12:25.074 10060        41.45         20
2023-04-02 23:12:25.281 10045        41.45         20
2023-04-02 23:12:25.457 10022        41.45         20
2023-04-02 23:12:25.666  9964        41.45         20
2023-04-02 23:12:25.874  9949        41.45         20
2023-04-02 23:12:26.081  9924        41.45         20
2023-04-02 23:12:26.290  9972        41.45         20
2023-04-02 23:12:26.499  9970        41.45         20
2023-04-02 23:12:26.697 10012        41.45         20
2023-04-02 23:12:26.899 10042        41.45         20
2023-04-02 23:12:27.108 10076        41.45         20
2023-04-02 23:12:27.316 10067        41.45         20
2023-04-02 23:12:27.524 10096        41.45         20
2023-04-02 23:12:27.731 10110        41.45         20
2023-04-02 23:12:27.940 10095        41.45         20
2023-04-02 23:12:28.158 10150        41.45         20
2023-04-02 23:12:28.373 10160        41.45         20
2023-04-02 23:12:28.581 10143        41.45         20
2023-04-02 23:12:28.788 10135        41.45         20
2023-04-02 23:12:28.998 10116        41.45         20
2023-04-02 23:12:29.221 10091        41.45         20
2023-04-02 23:12:29.429 10071        41.45         20
2023-04-02 23:12:29.605 10121        41.45         20
2023-04-02 23:12:29.798 10093        41.45         20
2023-04-02 23:12:30.005 10050        41.45         20
2023-04-02 23:12:30.214 10101        41.45         20
2023-04-02 23:12:30.423 10041        41.45         20
2023-04-02 23:12:30.627 10029        41.45         20
2023-04-02 23:12:30.827 10048        41.45         20
2023-04-02 23:12:31.031  9988        41.45         20
2023-04-02 23:12:31.239  9931        41.45         20
2023-04-02 23:12:31.448  9917        41.45         20
2023-04-02 23:12:31.655  9943        41.45         20
2023-04-02 23:12:31.864  9919        41.45         20
2023-04-02 23:12:32.072  9865        41.45         20
2023-04-02 23:12:32.285  9898        41.45         20
2023-04-02 23:12:32.502  9890        41.45         20
2023-04-02 23:12:32.713  9822        41.45         20
2023-04-02 23:12:32.921  9858        41.45         20
2023-04-02 23:12:33.129  9922        41.45         20
2023-04-02 23:12:33.338  9937        41.45         20
2023-04-02 23:12:33.546  9960        41.45         20
2023-04-02 23:12:33.754  9921        41.45         20
2023-04-02 23:12:33.930  9912        41.45         20
2023-04-02 23:12:34.138  9961        41.45         20
2023-04-02 23:12:34.346  9994        41.45         20
2023-04-02 23:12:34.555  9993        41.45         20
2023-04-02 23:12:34.756 10007        41.45         20
2023-04-02 23:12:34.955 10050        41.45         20
2023-04-02 23:12:35.163 10037        41.45         20
2023-04-02 23:12:35.370 10065        41.45         20
2023-04-02 23:12:35.579 10100        41.45         20
2023-04-02 23:12:35.787 10075        41.45         20
2023-04-02 23:12:35.996 10104        41.45         20
2023-04-02 23:12:36.204 10158        41.45         20
2023-04-02 23:12:36.412 10141        41.45         20
2023-04-02 23:12:36.631 10115        41.45         20
2023-04-02 23:12:36.845 10101        41.45         20
