RAL10
Sampling=1
Gain=5
Zero_base=6877
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 08:43:27.670 15391 40.84
04/18/2023 08:43:27.875 15397 40.84
04/18/2023 08:43:28.052 15389 40.84
04/18/2023 08:43:28.260 15390 40.84
04/18/2023 08:43:28.469 15403 40.84
04/18/2023 08:43:28.670 15385 40.84
04/18/2023 08:43:28.870 15395 40.84
04/18/2023 08:43:29.078 15411 40.84
04/18/2023 08:43:29.286 15393 40.84
04/18/2023 08:43:29.494 15380 40.84
04/18/2023 08:43:29.702 15399 40.84
04/18/2023 08:43:29.910 15401 40.84
04/18/2023 08:43:30.119 15391 40.84
04/18/2023 08:43:30.327 15406 40.84
04/18/2023 08:43:30.535 15397 40.84
04/18/2023 08:43:30.744 15369 40.84
04/18/2023 08:43:30.951 15409 40.84
04/18/2023 08:43:31.160 15411 40.84
04/18/2023 08:43:31.378 15410 40.84
04/18/2023 08:43:31.592 15389 40.84
04/18/2023 08:43:31.801 15397 40.84
04/18/2023 08:43:32.008 15393 40.84
04/18/2023 08:43:32.216 15398 40.84
04/18/2023 08:43:32.391 15413 40.84
04/18/2023 08:43:32.596 15400 40.84
04/18/2023 08:43:32.795 15396 40.84
04/18/2023 08:43:33.000 15391 40.84
04/18/2023 08:43:33.209 15381 40.84
04/18/2023 08:43:33.417 15408 40.84
04/18/2023 08:43:33.625 15409 40.84
04/18/2023 08:43:33.833 15406 40.84
04/18/2023 08:43:34.041 15408 40.84
04/18/2023 08:43:34.250 15392 40.84
04/18/2023 08:43:34.458 15397 40.84
04/18/2023 08:43:34.666 15409 40.84
04/18/2023 08:43:34.874 15395 40.84
04/18/2023 08:43:35.082 15414 40.84
04/18/2023 08:43:35.291 15399 40.84
04/18/2023 08:43:35.499 15398 40.84
04/18/2023 08:43:35.717 15396 40.84
04/18/2023 08:43:35.931 15384 40.84
04/18/2023 08:43:36.139 15414 40.84
04/18/2023 08:43:36.347 15413 40.84
04/18/2023 08:43:36.522 15386 40.84
04/18/2023 08:43:36.721 15396 40.84
04/18/2023 08:43:36.925 15392 40.84
04/18/2023 08:43:37.148 15396 40.84
04/18/2023 08:43:37.356 15389 40.84
04/18/2023 08:43:37.564 15393 40.84
04/18/2023 08:43:37.757 15391 40.84
04/18/2023 08:43:37.964 15412 40.84
04/18/2023 08:43:38.174 15397 40.84
04/18/2023 08:43:38.381 15397 40.84
04/18/2023 08:43:38.590 15408 40.84
04/18/2023 08:43:38.797 15402 40.84
04/18/2023 08:43:39.006 15407 40.84
04/18/2023 08:43:39.214 15391 40.84
04/18/2023 08:43:39.422 15414 40.84
04/18/2023 08:43:39.631 15390 40.84
04/18/2023 08:43:39.838 15408 40.84
04/18/2023 08:43:40.056 15411 40.84
04/18/2023 08:43:40.272 15386 40.84
04/18/2023 08:43:40.479 15401 40.84
04/18/2023 08:43:40.648 15392 40.84
04/18/2023 08:43:40.847 15400 40.84
04/18/2023 08:43:41.055 15389 40.84
04/18/2023 08:43:41.264 15409 40.87
04/18/2023 08:43:41.472 15389 40.87
04/18/2023 08:43:41.680 15395 40.87
04/18/2023 08:43:41.887 15403 40.87
04/18/2023 08:43:42.097 15405 40.87
04/18/2023 08:43:42.304 15391 40.87
04/18/2023 08:43:42.510 15388 40.87
04/18/2023 08:43:42.721 15408 40.87
04/18/2023 08:43:42.930 15425 40.84
04/18/2023 08:43:43.133 15406 40.84
04/18/2023 08:43:43.345 15405 40.84
04/18/2023 08:43:43.553 15396 40.87
04/18/2023 08:43:43.762 15391 40.87
04/18/2023 08:43:43.976 15385 40.87
04/18/2023 08:43:44.178 15427 40.87
04/18/2023 08:43:44.397 15414 40.87
04/18/2023 08:43:44.611 15401 40.87
04/18/2023 08:43:44.771 15394 40.87
04/18/2023 08:43:44.978 15403 40.87
04/18/2023 08:43:45.185 15398 40.87
04/18/2023 08:43:45.394 15399 40.87
04/18/2023 08:43:45.603 15415 40.87
04/18/2023 08:43:45.812 15399 40.87
04/18/2023 08:43:46.020 15403 40.87
04/18/2023 08:43:46.228 15411 40.87
04/18/2023 08:43:46.438 15400 40.87
04/18/2023 08:43:46.637 15414 40.87
04/18/2023 08:43:46.849 15407 40.87
04/18/2023 08:43:47.061 15412 40.87
04/18/2023 08:43:47.268 15399 40.87
04/18/2023 08:43:47.476 15409 40.87
04/18/2023 08:43:47.684 15413 40.87
04/18/2023 08:43:47.892 15400 40.87
04/18/2023 08:43:48.101 15403 40.87
04/18/2023 08:43:48.309 15412 40.87
04/18/2023 08:43:48.522 15408 40.87
04/18/2023 08:43:48.736 15404 40.87
04/18/2023 08:43:48.901 15415 40.87
04/18/2023 08:43:49.109 15402 40.87
04/18/2023 08:43:49.318 15406 40.87
04/18/2023 08:43:49.526 15411 40.87
04/18/2023 08:43:49.734 15408 40.87
04/18/2023 08:43:49.943 15399 40.87
04/18/2023 08:43:50.151 15399 40.87
04/18/2023 08:43:50.355 15392 40.87
04/18/2023 08:43:50.563 15394 40.87
04/18/2023 08:43:50.763 15423 40.84
04/18/2023 08:43:50.971 15409 40.87
04/18/2023 08:43:51.189 15407 40.87
04/18/2023 08:43:51.400 15399 40.84
04/18/2023 08:43:51.609 15411 40.84
04/18/2023 08:43:51.816 15421 40.87
04/18/2023 08:43:52.024 15401 40.87
04/18/2023 08:43:52.233 15415 40.87
04/18/2023 08:43:52.437 15394 40.87
04/18/2023 08:43:52.649 15422 40.87
04/18/2023 08:43:52.861 15416 40.87
04/18/2023 08:43:53.033 15398 40.87
04/18/2023 08:43:53.242 15403 40.87
04/18/2023 08:43:53.450 15398 40.87
04/18/2023 08:43:53.658 15398 40.87
04/18/2023 08:43:53.866 15401 40.87
04/18/2023 08:43:54.090 15420 40.84
04/18/2023 08:43:54.297 15392 40.84
04/18/2023 08:43:54.505 15402 40.84
04/18/2023 08:43:54.692 15383 40.84
04/18/2023 08:43:54.891 15407 40.87
04/18/2023 08:43:55.099 15399 40.87
04/18/2023 08:43:55.312 15403 40.84
04/18/2023 08:43:55.529 15405 40.84
04/18/2023 08:43:55.739 15423 40.84
04/18/2023 08:43:55.947 15404 40.84
04/18/2023 08:43:56.155 15414 40.84
04/18/2023 08:43:56.363 15412 40.84
04/18/2023 08:43:56.571 15408 40.84
04/18/2023 08:43:56.785 15431 40.87
04/18/2023 08:43:56.989 15411 40.87
04/18/2023 08:43:57.196 15401 40.87
04/18/2023 08:43:57.373 15397 40.84
04/18/2023 08:43:57.582 15401 40.84
04/18/2023 08:43:57.789 15405 40.84
04/18/2023 08:43:57.997 15399 40.84
04/18/2023 08:43:58.206 15408 40.84
04/18/2023 08:43:58.415 15416 40.84
04/18/2023 08:43:58.616 15396 40.84
04/18/2023 08:43:58.814 15403 40.84
04/18/2023 08:43:59.020 15386 40.84
04/18/2023 08:43:59.230 15401 40.84
04/18/2023 08:43:59.438 15404 40.84
04/18/2023 08:43:59.648 15399 40.84
04/18/2023 08:43:59.866 15392 40.84
04/18/2023 08:44:00.078 15399 40.84
04/18/2023 08:44:00.287 15397 40.84
04/18/2023 08:44:00.495 15424 40.84
04/18/2023 08:44:00.703 15398 40.84
04/18/2023 08:44:00.912 15414 40.84
04/18/2023 08:44:01.118 15427 40.84
04/18/2023 08:44:01.327 15407 40.84
04/18/2023 08:44:01.504 15426 40.84
04/18/2023 08:44:01.727 15400 40.84
04/18/2023 08:44:01.935 15398 40.84
04/18/2023 08:44:02.127 15424 40.84
04/18/2023 08:44:02.335 15412 40.84
04/18/2023 08:44:02.545 15397 40.84
04/18/2023 08:44:02.743 15402 40.84
04/18/2023 08:44:02.944 15410 40.84
04/18/2023 08:44:03.153 15414 40.84
04/18/2023 08:44:03.360 15417 40.84
04/18/2023 08:44:03.569 15413 40.84
04/18/2023 08:44:03.778 15402 40.84
04/18/2023 08:44:03.994 15418 40.84
04/18/2023 08:44:04.209 15402 40.84
04/18/2023 08:44:04.418 15418 40.84
04/18/2023 08:44:04.626 15391 40.84
04/18/2023 08:44:04.834 15407 40.84
04/18/2023 08:44:05.042 15403 40.84
04/18/2023 08:44:05.249 15404 40.84
04/18/2023 08:44:05.459 15412 40.84
04/18/2023 08:44:05.634 15397 40.84
04/18/2023 08:44:05.843 15418 40.84
04/18/2023 08:44:06.050 15399 40.84
04/18/2023 08:44:06.259 15386 40.84
04/18/2023 08:44:06.467 15404 40.87
04/18/2023 08:44:06.671 15406 40.87
04/18/2023 08:44:06.871 15414 40.87
04/18/2023 08:44:07.075 15414 40.87
04/18/2023 08:44:07.284 15408 40.84
04/18/2023 08:44:07.492 15391 40.84
04/18/2023 08:44:07.700 15392 40.87
04/18/2023 08:44:07.908 15401 40.87
04/18/2023 08:44:08.117 15411 40.87
04/18/2023 08:44:08.334 15398 40.87
04/18/2023 08:44:08.549 15405 40.84
04/18/2023 08:44:08.757 15400 40.84
04/18/2023 08:44:08.965 15404 40.84
04/18/2023 08:44:09.174 15395 40.84
04/18/2023 08:44:09.381 15389 40.84
04/18/2023 08:44:09.590 15376 40.84
04/18/2023 08:44:09.765 15390 40.84
04/18/2023 08:44:09.974 15396 40.84
04/18/2023 08:44:10.182 15394 40.84
04/18/2023 08:44:10.388 15384 40.84
04/18/2023 08:44:10.599 15390 40.84
04/18/2023 08:44:10.796 15371 40.84
04/18/2023 08:44:10.999 15401 40.84
04/18/2023 08:44:11.207 15404 40.84
04/18/2023 08:44:11.415 15375 40.84
04/18/2023 08:44:11.623 15384 40.84
04/18/2023 08:44:11.831 15370 40.84
04/18/2023 08:44:12.040 15409 40.84
04/18/2023 08:44:12.248 15377 40.84
04/18/2023 08:44:12.456 15372 40.84
04/18/2023 08:44:12.673 15396 40.84
04/18/2023 08:44:12.889 15410 40.84
04/18/2023 08:44:13.095 15390 40.84
04/18/2023 08:44:13.304 15368 40.84
04/18/2023 08:44:13.511 15394 40.84
04/18/2023 08:44:13.720 15381 40.84
04/18/2023 08:44:13.929 15392 40.84
04/18/2023 08:44:14.105 15377 40.84
04/18/2023 08:44:14.313 15394 40.87
04/18/2023 08:44:14.521 15384 40.87
04/18/2023 08:44:14.726 15371 40.84
04/18/2023 08:44:14.921 15413 40.84
04/18/2023 08:44:15.130 15374 40.87
04/18/2023 08:44:15.338 15376 40.84
04/18/2023 08:44:15.545 15377 40.84
04/18/2023 08:44:15.755 15374 40.84
04/18/2023 08:44:15.962 15397 40.84
04/18/2023 08:44:16.169 15383 40.84
04/18/2023 08:44:16.379 15381 40.84
04/18/2023 08:44:16.587 15380 40.84
04/18/2023 08:44:16.794 15388 40.84
04/18/2023 08:44:17.007 15377 40.84
04/18/2023 08:44:17.224 15380 40.84
04/18/2023 08:44:17.435 15380 40.84
04/18/2023 08:44:17.644 15382 40.84
04/18/2023 08:44:17.852 15378 40.84
04/18/2023 08:44:18.059 15386 40.84
04/18/2023 08:44:18.236 15389 40.84
04/18/2023 08:44:18.444 15387 40.84
04/18/2023 08:44:18.649 15383 40.84
04/18/2023 08:44:18.849 15370 40.84
04/18/2023 08:44:19.052 15375 40.84
04/18/2023 08:44:19.261 15396 40.84
04/18/2023 08:44:19.470 15374 40.84
04/18/2023 08:44:19.677 15375 40.84
04/18/2023 08:44:19.885 15367 40.87
04/18/2023 08:44:20.094 15395 40.87
04/18/2023 08:44:20.302 15377 40.87
04/18/2023 08:44:20.510 15356 40.87
04/18/2023 08:44:20.717 15376 40.87
04/18/2023 08:44:20.927 15373 40.87
04/18/2023 08:44:21.135 15377 40.87
04/18/2023 08:44:21.347 15371 40.87
04/18/2023 08:44:21.565 15360 40.87
04/18/2023 08:44:21.775 15379 40.87
04/18/2023 08:44:21.982 15383 40.84
04/18/2023 08:44:22.191 15374 40.84
04/18/2023 08:44:22.367 15367 40.87
04/18/2023 08:44:22.575 15373 40.87
04/18/2023 08:44:22.775 15386 40.87
04/18/2023 08:44:22.977 15370 40.87
04/18/2023 08:44:23.184 15371 40.87
04/18/2023 08:44:23.394 15379 40.87
04/18/2023 08:44:23.601 15381 40.87
04/18/2023 08:44:23.809 15364 40.87
04/18/2023 08:44:24.016 15373 40.87
04/18/2023 08:44:24.224 15352 40.84
04/18/2023 08:44:24.433 15375 40.84
04/18/2023 08:44:24.641 15371 40.87
04/18/2023 08:44:24.850 15377 40.87
04/18/2023 08:44:25.057 15365 40.84
04/18/2023 08:44:25.262 15366 40.87
04/18/2023 08:44:25.473 15357 40.84
04/18/2023 08:44:25.688 15368 40.84
04/18/2023 08:44:25.904 15360 40.84
04/18/2023 08:44:26.114 15358 40.84
04/18/2023 08:44:26.323 15360 40.84
04/18/2023 08:44:26.498 15381 40.84
04/18/2023 08:44:26.703 15367 40.84
04/18/2023 08:44:26.902 15357 40.84
04/18/2023 08:44:27.107 15370 40.84
04/18/2023 08:44:27.316 15366 40.84
04/18/2023 08:44:27.524 15370 40.84
04/18/2023 08:44:27.727 15375 40.84
04/18/2023 08:44:27.935 15381 40.84
04/18/2023 08:44:28.148 15388 40.84
04/18/2023 08:44:28.356 15354 40.84
04/18/2023 08:44:28.564 15385 40.84
04/18/2023 08:44:28.772 15346 40.84
04/18/2023 08:44:28.981 15361 40.84
04/18/2023 08:44:29.189 15371 40.84
04/18/2023 08:44:29.397 15382 40.84
04/18/2023 08:44:29.605 15354 40.84
04/18/2023 08:44:29.813 15351 40.84
04/18/2023 08:44:30.029 15358 40.84
04/18/2023 08:44:30.244 15360 40.84
04/18/2023 08:44:30.453 15361 40.84
04/18/2023 08:44:30.629 15355 40.84
04/18/2023 08:44:30.829 15352 40.84
04/18/2023 08:44:31.028 15362 40.84
04/18/2023 08:44:31.238 15356 40.84
04/18/2023 08:44:31.445 15348 40.84
04/18/2023 08:44:31.653 15356 40.84
04/18/2023 08:44:31.862 15357 40.84
04/18/2023 08:44:32.070 15372 40.84
04/18/2023 08:44:32.278 15353 40.84
04/18/2023 08:44:32.487 15366 40.84
04/18/2023 08:44:32.694 15344 40.84
04/18/2023 08:44:32.902 15358 40.84
04/18/2023 08:44:33.111 15343 40.84
04/18/2023 08:44:33.320 15342 40.84
04/18/2023 08:44:33.527 15373 40.84
04/18/2023 08:44:33.735 15335 40.84
04/18/2023 08:44:33.942 15350 40.84
04/18/2023 08:44:34.151 15348 40.84
04/18/2023 08:44:34.364 15343 40.84
04/18/2023 08:44:34.580 15346 40.84
04/18/2023 08:44:34.793 15346 40.84
04/18/2023 08:44:34.953 15344 40.87
04/18/2023 08:44:35.161 15363 40.84
04/18/2023 08:44:35.369 15331 40.84
04/18/2023 08:44:35.577 15350 40.84
04/18/2023 08:44:35.790 15340 40.84
04/18/2023 08:44:35.994 15345 40.84
04/18/2023 08:44:36.202 15356 40.84
04/18/2023 08:44:36.410 15346 40.84
04/18/2023 08:44:36.618 15361 40.84
04/18/2023 08:44:36.819 15352 40.84
04/18/2023 08:44:37.034 15345 40.84
04/18/2023 08:44:37.243 15322 40.84
04/18/2023 08:44:37.451 15343 40.84
04/18/2023 08:44:37.660 15337 40.84
04/18/2023 08:44:37.867 15337 40.87
04/18/2023 08:44:38.075 15347 40.87
04/18/2023 08:44:38.284 15344 40.87
04/18/2023 08:44:38.492 15338 40.87
04/18/2023 08:44:38.706 15343 40.87
04/18/2023 08:44:38.924 15355 40.87
04/18/2023 08:44:39.084 15348 40.87
04/18/2023 08:44:39.292 15336 40.87
04/18/2023 08:44:39.500 15315 40.87
04/18/2023 08:44:39.710 15341 40.87
04/18/2023 08:44:39.916 15320 40.87
04/18/2023 08:44:40.125 15336 40.87
04/18/2023 08:44:40.334 15345 40.87
04/18/2023 08:44:40.541 15332 40.87
04/18/2023 08:44:40.746 15330 40.87
04/18/2023 08:44:40.942 15332 40.87
04/18/2023 08:44:41.158 15336 40.87
04/18/2023 08:44:41.375 15315 40.87
04/18/2023 08:44:41.583 15341 40.87
04/18/2023 08:44:41.791 15336 40.87
04/18/2023 08:44:41.999 15345 40.87
04/18/2023 08:44:42.207 15346 40.87
04/18/2023 08:44:42.415 15327 40.87
04/18/2023 08:44:42.623 15345 40.87
04/18/2023 08:44:42.832 15335 40.87
04/18/2023 08:44:43.044 15333 40.87
04/18/2023 08:44:43.216 15330 40.87
04/18/2023 08:44:43.424 15321 40.87
04/18/2023 08:44:43.632 15329 40.87
04/18/2023 08:44:43.840 15322 40.87
04/18/2023 08:44:44.049 15329 40.87
04/18/2023 08:44:44.256 15325 40.87
04/18/2023 08:44:44.465 15349 40.87
04/18/2023 08:44:44.670 15352 40.87
04/18/2023 08:44:44.870 15330 40.87
04/18/2023 08:44:45.073 15344 40.87
04/18/2023 08:44:45.281 15319 40.87
04/18/2023 08:44:45.496 15319 40.87
04/18/2023 08:44:45.713 15321 40.87
04/18/2023 08:44:45.922 15328 40.87
04/18/2023 08:44:46.129 15327 40.87
04/18/2023 08:44:46.336 15333 40.87
04/18/2023 08:44:46.546 15328 40.87
04/18/2023 08:44:46.754 15346 40.87
04/18/2023 08:44:46.961 15328 40.87
04/18/2023 08:44:47.169 15362 40.87
04/18/2023 08:44:47.347 15334 40.87
04/18/2023 08:44:47.554 15336 40.87
04/18/2023 08:44:47.761 15323 40.87
04/18/2023 08:44:47.970 15345 40.87
04/18/2023 08:44:48.179 15317 40.87
04/18/2023 08:44:48.387 15342 40.87
04/18/2023 08:44:48.595 15330 40.87
04/18/2023 08:44:48.797 15338 40.87
04/18/2023 08:44:48.995 15326 40.87
04/18/2023 08:44:49.203 15320 40.87
04/18/2023 08:44:49.413 15334 40.87
04/18/2023 08:44:49.621 15348 40.87
04/18/2023 08:44:49.834 15338 40.87
04/18/2023 08:44:50.053 15342 40.87
04/18/2023 08:44:50.276 15338 40.87
04/18/2023 08:44:50.485 15322 40.87
04/18/2023 08:44:50.677 15333 40.87
04/18/2023 08:44:50.886 15333 40.87
04/18/2023 08:44:51.093 15328 40.87
04/18/2023 08:44:51.302 15334 40.87
04/18/2023 08:44:51.511 15334 40.87
04/18/2023 08:44:51.687 15345 40.87
04/18/2023 08:44:51.894 15338 40.87
04/18/2023 08:44:52.102 15309 40.87
04/18/2023 08:44:52.311 15353 40.87
04/18/2023 08:44:52.520 15331 40.87
04/18/2023 08:44:52.722 15331 40.87
04/18/2023 08:44:52.920 15348 40.87
04/18/2023 08:44:53.128 15327 40.87
04/18/2023 08:44:53.336 15333 40.87
04/18/2023 08:44:53.544 15297 40.87
04/18/2023 08:44:53.752 15320 40.87
04/18/2023 08:44:53.961 15312 40.87
04/18/2023 08:44:54.172 15339 40.87
04/18/2023 08:44:54.389 15316 40.87
04/18/2023 08:44:54.601 15338 40.87
04/18/2023 08:44:54.809 15330 40.87
04/18/2023 08:44:55.017 15299 40.87
04/18/2023 08:44:55.225 15320 40.87
04/18/2023 08:44:55.434 15315 40.87
04/18/2023 08:44:55.641 15324 40.87
04/18/2023 08:44:55.818 15314 40.87
04/18/2023 08:44:56.026 15321 40.87
04/18/2023 08:44:56.234 15336 40.87
04/18/2023 08:44:56.442 15312 40.87
04/18/2023 08:44:56.649 15339 40.87
04/18/2023 08:44:56.848 15336 40.87
04/18/2023 08:44:57.050 15342 40.87
04/18/2023 08:44:57.259 15319 40.87
04/18/2023 08:44:57.468 15331 40.87
04/18/2023 08:44:57.675 15320 40.87
04/18/2023 08:44:57.884 15311 40.87
04/18/2023 08:44:58.092 15325 40.87
04/18/2023 08:44:58.300 15316 40.87
04/18/2023 08:44:58.512 15321 40.87
04/18/2023 08:44:58.729 15326 40.87
04/18/2023 08:44:58.942 15331 40.87
04/18/2023 08:44:59.164 15332 40.87
04/18/2023 08:44:59.372 15325 40.87
04/18/2023 08:44:59.580 15307 40.87
04/18/2023 08:44:59.773 15322 40.87
04/18/2023 08:44:59.949 15320 40.87
04/18/2023 08:45:00.157 15304 40.87
04/18/2023 08:45:00.365 15325 40.87
04/18/2023 08:45:00.573 15325 40.87
04/18/2023 08:45:00.773 15326 40.87
04/18/2023 08:45:00.973 15322 40.87
04/18/2023 08:45:01.181 15324 40.87
04/18/2023 08:45:01.390 15325 40.87
04/18/2023 08:45:01.598 15328 40.87
04/18/2023 08:45:01.805 15314 40.87
04/18/2023 08:45:02.015 15320 40.87
04/18/2023 08:45:02.222 15324 40.87
04/18/2023 08:45:02.431 15324 40.87
04/18/2023 08:45:02.638 15331 40.87
04/18/2023 08:45:02.851 15324 40.87
04/18/2023 08:45:03.068 15317 40.87
04/18/2023 08:45:03.279 15317 40.87
04/18/2023 08:45:03.487 15323 40.87
04/18/2023 08:45:03.696 15312 40.87
04/18/2023 08:45:03.904 15331 40.87
04/18/2023 08:45:04.079 15342 40.87
04/18/2023 08:45:04.288 15322 40.87
04/18/2023 08:45:04.496 15307 40.87
04/18/2023 08:45:04.699 15328 40.87
04/18/2023 08:45:04.896 15327 40.87
04/18/2023 08:45:05.105 15335 40.87
04/18/2023 08:45:05.311 15336 40.87
04/18/2023 08:45:05.522 15329 40.87
04/18/2023 08:45:05.729 15341 40.87
04/18/2023 08:45:05.937 15323 40.87
04/18/2023 08:45:06.145 15326 40.87
04/18/2023 08:45:06.353 15337 40.87
04/18/2023 08:45:06.562 15335 40.87
04/18/2023 08:45:06.770 15348 40.87
04/18/2023 08:45:06.978 15330 40.87
04/18/2023 08:45:07.190 15323 40.87
04/18/2023 08:45:07.407 15331 40.87
04/18/2023 08:45:07.619 15335 40.87
04/18/2023 08:45:07.827 15331 40.87
04/18/2023 08:45:08.034 15345 40.87
04/18/2023 08:45:08.244 15341 40.87
04/18/2023 08:45:08.420 15336 40.84
04/18/2023 08:45:08.625 15332 40.87
04/18/2023 08:45:08.824 15332 40.84
04/18/2023 08:45:09.028 15348 40.87
04/18/2023 08:45:09.237 15336 40.87
04/18/2023 08:45:09.444 15339 40.87
04/18/2023 08:45:09.652 15344 40.87
04/18/2023 08:45:09.862 15355 40.84
04/18/2023 08:45:10.068 15348 40.84
04/18/2023 08:45:10.278 15347 40.84
04/18/2023 08:45:10.485 15343 40.84
04/18/2023 08:45:10.694 15331 40.84
04/18/2023 08:45:10.902 15350 40.84
04/18/2023 08:45:11.110 15361 40.84
04/18/2023 08:45:11.319 15341 40.84
04/18/2023 08:45:11.528 15338 40.84
04/18/2023 08:45:11.745 15338 40.84
04/18/2023 08:45:11.955 15346 40.84
04/18/2023 08:45:12.182 15365 40.84
04/18/2023 08:45:12.391 15343 40.84
04/18/2023 08:45:12.566 15376 40.84
04/18/2023 08:45:12.752 15361 40.84
04/18/2023 08:45:12.951 15336 40.84
04/18/2023 08:45:13.159 15354 40.84
04/18/2023 08:45:13.368 15336 40.84
04/18/2023 08:45:13.574 15347 40.84
04/18/2023 08:45:13.783 15344 40.84
04/18/2023 08:45:13.990 15345 40.84
04/18/2023 08:45:14.200 15362 40.84
04/18/2023 08:45:14.408 15368 40.84
04/18/2023 08:45:14.616 15364 40.84
04/18/2023 08:45:14.824 15366 40.84
04/18/2023 08:45:15.033 15363 40.84
04/18/2023 08:45:15.241 15381 40.84
04/18/2023 08:45:15.450 15354 40.84
04/18/2023 08:45:15.656 15348 40.84
04/18/2023 08:45:15.868 15356 40.84
04/18/2023 08:45:16.085 15365 40.84
04/18/2023 08:45:16.297 15350 40.84
04/18/2023 08:45:16.506 15343 40.84
04/18/2023 08:45:16.678 15343 40.84
04/18/2023 08:45:16.877 15350 40.84
04/18/2023 08:45:17.081 15355 40.84
04/18/2023 08:45:17.290 15360 40.84
04/18/2023 08:45:17.499 15355 40.84
04/18/2023 08:45:17.706 15344 40.84
04/18/2023 08:45:17.915 15352 40.84
04/18/2023 08:45:18.123 15364 40.87
04/18/2023 08:45:18.331 15353 40.87
04/18/2023 08:45:18.540 15361 40.84
04/18/2023 08:45:18.747 15360 40.84
04/18/2023 08:45:18.956 15374 40.84
04/18/2023 08:45:19.163 15381 40.84
04/18/2023 08:45:19.372 15360 40.84
04/18/2023 08:45:19.580 15361 40.84
04/18/2023 08:45:19.788 15377 40.84
04/18/2023 08:45:19.996 15367 40.87
04/18/2023 08:45:20.208 15360 40.87
04/18/2023 08:45:20.426 15356 40.87
04/18/2023 08:45:20.637 15370 40.87
04/18/2023 08:45:20.803 15375 40.87
04/18/2023 08:45:21.005 15353 40.87
04/18/2023 08:45:21.214 15391 40.87
04/18/2023 08:45:21.421 15361 40.87
04/18/2023 08:45:21.630 15362 40.87
04/18/2023 08:45:21.838 15352 40.87
04/18/2023 08:45:22.046 15367 40.87
04/18/2023 08:45:22.255 15362 40.87
04/18/2023 08:45:22.463 15368 40.87
04/18/2023 08:45:22.667 15385 40.87
04/18/2023 08:45:22.877 15354 40.87
04/18/2023 08:45:23.087 15367 40.87
04/18/2023 08:45:23.296 15344 40.87
04/18/2023 08:45:23.519 15357 40.87
04/18/2023 08:45:23.728 15352 40.87
04/18/2023 08:45:23.921 15362 40.87
04/18/2023 08:45:24.128 15369 40.87
04/18/2023 08:45:24.336 15354 40.87
04/18/2023 08:45:24.544 15381 40.87
04/18/2023 08:45:24.765 15371 40.87
04/18/2023 08:45:24.927 15376 40.87
04/18/2023 08:45:25.137 15368 40.87
04/18/2023 08:45:25.345 15372 40.87
04/18/2023 08:45:25.554 15373 40.87
04/18/2023 08:45:25.762 15369 40.87
04/18/2023 08:45:25.970 15358 40.87
04/18/2023 08:45:26.179 15383 40.87
04/18/2023 08:45:26.386 15370 40.87
04/18/2023 08:45:26.593 15375 40.87
04/18/2023 08:45:26.792 15378 40.87
04/18/2023 08:45:27.000 15367 40.87
04/18/2023 08:45:27.217 15384 40.87
04/18/2023 08:45:27.427 15374 40.87
04/18/2023 08:45:27.635 15360 40.87
04/18/2023 08:45:27.844 15365 40.87
04/18/2023 08:45:28.052 15378 40.87
04/18/2023 08:45:28.258 15361 40.87
04/18/2023 08:45:28.466 15383 40.87
04/18/2023 08:45:28.674 15370 40.87
04/18/2023 08:45:28.888 15372 40.87
04/18/2023 08:45:29.106 15365 40.87
04/18/2023 08:45:29.266 15387 40.87
04/18/2023 08:45:29.474 15372 40.87
04/18/2023 08:45:29.683 15356 40.87
04/18/2023 08:45:29.889 15370 40.87
04/18/2023 08:45:30.099 15376 40.87
04/18/2023 08:45:30.307 15375 40.87
04/18/2023 08:45:30.516 15378 40.87
04/18/2023 08:45:30.723 15369 40.87
04/18/2023 08:45:30.923 15387 40.87
04/18/2023 08:45:31.129 15375 40.87
04/18/2023 08:45:31.346 15382 40.87
04/18/2023 08:45:31.556 15385 40.87
04/18/2023 08:45:31.764 15388 40.87
04/18/2023 08:45:31.973 15390 40.87
04/18/2023 08:45:32.180 15375 40.87
04/18/2023 08:45:32.389 15366 40.87
